"market","globalTradeID","tradeID","date","rate","amount","total","fee","orderNumber","type","category"
"BTC_DASH",99484456,"4591996","2017-04-04 02:36:32","0.05260001","46.65263526","2.45392908","0.00000000","90364510059","buy","exchange"
"BTC_DASH",99484297,"4591990","2017-04-04 02:36:13","0.05263001","0.14595000","0.00768134","0.00000000","90364305264","buy","exchange"
"BTC_DASH",99484105,"4591987","2017-04-04 02:35:46","0.05256001","13.97099500","0.73431563","0.00000000","90364089480","buy","exchange"
"BTC_DASH",99484091,"4591986","2017-04-04 02:35:45","0.05256001","5.26830003","0.27690190","0.00000000","90364089480","buy","exchange"
"BTC_DASH",99484088,"4591985","2017-04-04 02:35:45","0.05256001","3.13664449","0.16486206","0.00000000","90364089480","buy","exchange"
"BTC_DASH",99483965,"4591984","2017-04-04 02:35:25","0.05258001","0.18543178","0.00975000","0.00000000","90363909660","buy","exchange"
"BTC_DASH",99483896,"4591975","2017-04-04 02:35:14","0.05255003","0.04090604","0.00214961","0.00000000","90363792777","buy","exchange"
"BTC_DASH",99483894,"4591974","2017-04-04 02:35:14","0.05255001","0.07128192","0.00374586","0.00000000","90363782787","buy","exchange"
"BTC_DASH",99483891,"4591973","2017-04-04 02:35:13","0.05255001","0.10763152","0.00565603","0.00000000","90363782787","buy","exchange"
"BTC_DASH",99483884,"4591971","2017-04-04 02:35:11","0.05254001","0.01341252","0.00070469","0.00000000","90363751818","buy","exchange"
"BTC_DASH",99483876,"4591970","2017-04-04 02:35:10","0.05254001","0.07510793","0.00394617","0.00000000","90363751818","buy","exchange"
"BTC_DASH",99483874,"4591969","2017-04-04 02:35:10","0.05254001","0.00686619","0.00036074","0.00000000","90363751818","buy","exchange"
"BTC_DASH",99483863,"4591967","2017-04-04 02:35:09","0.05253001","0.30242875","0.01588658","0.00000000","90363726843","buy","exchange"
"BTC_DASH",99483858,"4591966","2017-04-04 02:35:08","0.05253001","0.07322885","0.00384671","0.00000000","90363726843","buy","exchange"
"BTC_DASH",99483854,"4591965","2017-04-04 02:35:08","0.05253001","0.05192850","0.00272780","0.00000000","90363726843","buy","exchange"
"BTC_DASH",99483810,"4591964","2017-04-04 02:35:02","0.05251001","1.00000000","0.05251001","0.00000000","90363663906","buy","exchange"
"BTC_DASH",99483703,"4591950","2017-04-04 02:34:42","0.05265007","4.27979176","0.22533133","0.00000000","90363432138","sell","exchange"
"BTC_DASH",99483454,"4591946","2017-04-04 02:34:11","0.05230001","4.08975001","0.21389396","0.00000000","90363321249","buy","exchange"
"BTC_DASH",99483401,"4591944","2017-04-04 02:34:06","0.05229001","0.00297283","0.00015544","0.00000000","90363296274","buy","exchange"
"BTC_DASH",99483399,"4591943","2017-04-04 02:34:05","0.05229001","0.00297053","0.00015532","0.00000000","90363296274","buy","exchange"
"BTC_DASH",99483396,"4591941","2017-04-04 02:34:04","0.05228007","0.00296189","0.00015484","0.00000000","90363291279","buy","exchange"
"BTC_DASH",99483387,"4591940","2017-04-04 02:34:03","0.05228006","0.00295959","0.00015472","0.00000000","90363279291","buy","exchange"
"BTC_DASH",99483379,"4591936","2017-04-04 02:34:02","0.05228006","0.00295729","0.00015460","0.00000000","90363279291","buy","exchange"
"BTC_DASH",99483373,"4591935","2017-04-04 02:34:01","0.05228004","0.22833629","0.01193743","0.00000000","90363272298","buy","exchange"
"BTC_DASH",99482636,"4591904","2017-04-04 02:32:38","0.05218996","6.86627951","0.35835085","0.00000000","90362741829","sell","exchange"
"BTC_DASH",99482626,"4591902","2017-04-04 02:32:35","0.05218998","0.00544038","0.00028393","0.00000000","90362731839","sell","exchange"
"BTC_DASH",99481296,"4591880","2017-04-04 02:29:55","0.05183001","6.88918418","0.35706648","0.00000000","90361481091","buy","exchange"
"BTC_DASH",99481252,"4591870","2017-04-04 02:29:51","0.05210998","11.89312203","0.61975035","0.00000000","90361438134","sell","exchange"
"BTC_DASH",99481240,"4591869","2017-04-04 02:29:50","0.05210998","0.00025996","0.00001354","0.00000000","90361438134","sell","exchange"
"BTC_DASH",99481135,"4591867","2017-04-04 02:29:43","0.05176001","11.99789651","0.62101124","0.00000000","90361366206","buy","exchange"
"BTC_DASH",99481138,"4591868","2017-04-04 02:29:43","0.05211814","0.00000001","0.00000000","0.00000000","90361378194","sell","exchange"
"BTC_DASH",99480928,"4591842","2017-04-04 02:29:25","0.05210905","28.86099723","1.50391914","0.00000000","90361223349","sell","exchange"
"BTC_DASH",99480827,"4591841","2017-04-04 02:29:15","0.05210922","0.00068768","0.00003583","0.00000000","90361111461","sell","exchange"
"BTC_DASH",99480816,"4591839","2017-04-04 02:29:13","0.05184001","0.25219862","0.01307397","0.00000000","90361102470","buy","exchange"
"BTC_DASH",99480497,"4591836","2017-04-04 02:28:37","0.05210998","0.00006139","0.00000319","0.00000000","90360831741","sell","exchange"
"BTC_DASH",99480463,"4591834","2017-04-04 02:28:31","0.05210994","0.00000123","0.00000006","0.00000000","90360780792","sell","exchange"
"BTC_DASH",99480298,"4591830","2017-04-04 02:28:01","0.05210998","37.83811052","1.97174318","0.00050000","90360631941","sell","exchange"
"BTC_DASH",99480215,"4591828","2017-04-04 02:27:53","0.05210998","23.76831072","1.23856619","0.00000000","90360502071","sell","exchange"
"BTC_DASH",99480062,"4591821","2017-04-04 02:27:37","0.05183003","8.86232045","0.45933433","0.00000000","90360493080","buy","exchange"
"BTC_DASH",99480045,"4591820","2017-04-04 02:27:36","0.05183001","0.00435642","0.00022579","0.00000000","90360477096","buy","exchange"
"BTC_DASH",99479984,"4591819","2017-04-04 02:27:31","0.05182007","74.12106746","3.84095890","0.00000000","90360433140","buy","exchange"
"BTC_DASH",99479842,"4591813","2017-04-04 02:27:12","0.05206001","0.00605616","0.00031528","0.00000000","90360317256","buy","exchange"
"BTC_DASH",99479762,"4591806","2017-04-04 02:27:01","0.05197007","2.55729980","0.13290304","0.00000000","90360243330","buy","exchange"
"BTC_DASH",99479470,"4591802","2017-04-04 02:26:36","0.05188001","1.00000000","0.05188001","0.00000000","90360094479","buy","exchange"
"BTC_DASH",99478609,"4591793","2017-04-04 02:25:38","0.05201822","0.38757302","0.02016085","0.00000000","90359602971","sell","exchange"
"BTC_DASH",99478446,"4591791","2017-04-04 02:25:29","0.05201822","94.19467143","4.89983914","0.00000000","90359602971","sell","exchange"
"BTC_DASH",99478190,"4591784","2017-04-04 02:25:12","0.05171001","93.69559201","4.84499999","0.00000000","90359582991","buy","exchange"
"BTC_DASH",99477895,"4591755","2017-04-04 02:24:44","0.05181988","88.26061972","4.57365472","0.00000000","90359292282","sell","exchange"
"BTC_DASH",99477685,"4591752","2017-04-04 02:24:17","0.05175999","0.00006117","0.00000316","0.00000000","90359103471","sell","exchange"
"BTC_DASH",99477674,"4591750","2017-04-04 02:24:16","0.05175999","0.00103428","0.00005353","0.00000000","90359103471","sell","exchange"
"BTC_DASH",99477672,"4591749","2017-04-04 02:24:16","0.05149001","71.68642814","3.69113490","0.00000000","90359138436","buy","exchange"
"BTC_DASH",99477681,"4591751","2017-04-04 02:24:16","0.05149001","19.36108422","0.99690242","0.00000000","90359138436","buy","exchange"
"BTC_DASH",99477667,"4591746","2017-04-04 02:24:15","0.05175999","4.82905014","0.24995158","0.00000000","90359103471","sell","exchange"
"BTC_DASH",99477314,"4591741","2017-04-04 02:23:42","0.05160001","0.77531245","0.04000613","0.00000000","90358951623","buy","exchange"
"BTC_DASH",99477077,"4591736","2017-04-04 02:23:08","0.05157998","38.18734406","1.96970244","0.00000000","90358689885","sell","exchange"
"BTC_DASH",99477078,"4591737","2017-04-04 02:23:08","0.05157998","57.39237504","2.96029755","0.00000000","90358689885","sell","exchange"
"BTC_DASH",99477051,"4591734","2017-04-04 02:23:04","0.05157999","93.64096425","4.82999999","0.00000000","90358675899","sell","exchange"
"BTC_DASH",99476963,"4591731","2017-04-04 02:22:52","0.05141001","73.42689045","3.77487717","0.00000000","90358608966","buy","exchange"
"BTC_DASH",99476961,"4591730","2017-04-04 02:22:52","0.05141001","6.99167200","0.35944192","0.00000000","90358608966","buy","exchange"
"BTC_DASH",99476883,"4591723","2017-04-04 02:22:41","0.05146904","92.67707344","4.76999999","0.00000000","90358536039","buy","exchange"
"BTC_DASH",99476866,"4591722","2017-04-04 02:22:40","0.05164999","79.41401264","4.10173295","0.00000000","90358516059","sell","exchange"
"BTC_DASH",99476841,"4591720","2017-04-04 02:22:34","0.05158998","95.02812464","4.90249904","0.00000000","90358483092","sell","exchange"
"BTC_DASH",99476489,"4591717","2017-04-04 02:22:01","0.05142001","0.19904120","0.01023470","0.00000000","90358315260","buy","exchange"
"BTC_DASH",99475588,"4591692","2017-04-04 02:20:23","0.05138414","27.03446832","1.38914290","0.00000000","90357692883","buy","exchange"
"BTC_DASH",99475566,"4591691","2017-04-04 02:20:17","0.05138410","3.88000000","0.19937030","0.00000000","90357628947","buy","exchange"
"BTC_DASH",99475543,"4591688","2017-04-04 02:20:11","0.05138410","0.00007220","0.00000370","0.00000000","90357628947","buy","exchange"
"BTC_DASH",99474622,"4591648","2017-04-04 02:17:54","0.05157999","1.98706800","0.10249294","0.00000000","90356808768","sell","exchange"
"BTC_DASH",99474505,"4591645","2017-04-04 02:17:36","0.05159999","0.16938902","0.00874047","0.00000000","90356669907","sell","exchange"
"BTC_DASH",99474467,"4591644","2017-04-04 02:17:27","0.05159999","0.00083005","0.00004283","0.00000000","90356669907","sell","exchange"
"BTC_DASH",99473214,"4591624","2017-04-04 02:14:14","0.05165673","0.65419309","0.03379347","0.00000000","90355609968","buy","exchange"
"BTC_DASH",99470951,"4591578","2017-04-04 02:09:36","0.05184316","0.39222792","0.02033433","0.00000000","90354136443","buy","exchange"
"BTC_DASH",99470444,"4591564","2017-04-04 02:08:47","0.05203999","0.00000013","0.00000000","0.00000000","90353810769","sell","exchange"
"BTC_DASH",99469793,"4591556","2017-04-04 02:07:14","0.05184315","0.01342472","0.00069597","0.00000000","90353105475","buy","exchange"
"BTC_DASH",99469792,"4591555","2017-04-04 02:07:14","0.05184315","62.34374580","3.23209616","0.00000000","90353105475","buy","exchange"
"BTC_DASH",99469696,"4591545","2017-04-04 02:07:02","0.05189001","14.38084746","0.74622231","0.00000000","90353017563","buy","exchange"
"BTC_DASH",99469386,"4591540","2017-04-04 02:06:12","0.05205999","0.56419214","0.02937183","0.00000000","90352726854","sell","exchange"
"BTC_DASH",99469071,"4591532","2017-04-04 02:05:30","0.05200153","94.01480978","4.88891395","0.00000000","90352523058","sell","exchange"
"BTC_DASH",99469072,"4591533","2017-04-04 02:05:30","0.05200153","0.00000598","0.00000031","0.00000000","90352523058","sell","exchange"
"BTC_DASH",99469063,"4591531","2017-04-04 02:05:28","0.05200153","0.50163404","0.02608573","0.00000000","90352523058","sell","exchange"
"BTC_DASH",99468687,"4591527","2017-04-04 02:04:42","0.05184346","1.99700000","0.10353138","0.00000000","90352339242","buy","exchange"
"BTC_DASH",99468649,"4591526","2017-04-04 02:04:36","0.05208763","11.00000000","0.57296393","0.00000000","90352270311","sell","exchange"
"BTC_DASH",99468640,"4591525","2017-04-04 02:04:35","0.05208763","0.19198408","0.00999999","0.00000000","90352270311","sell","exchange"
"BTC_DASH",99468361,"4591518","2017-04-04 02:03:59","0.05184350","14.26295811","0.73944166","0.00000000","90351938643","buy","exchange"
"BTC_DASH",99467938,"4591493","2017-04-04 02:03:08","0.05229972","6.85710288","0.35862456","0.00000000","90351676905","sell","exchange"
"BTC_DASH",99467315,"4591478","2017-04-04 02:02:00","0.05229003","56.94809981","2.97781784","0.00000000","90351043539","buy","exchange"
"BTC_DASH",99467113,"4591459","2017-04-04 02:01:39","0.05250882","95.03165372","4.98999999","0.00000000","90350845737","buy","exchange"
"BTC_DASH",99465913,"4591428","2017-04-04 01:59:12","0.05284314","16.30548878","0.86163322","0.00000000","90349563021","sell","exchange"
"BTC_DASH",99465851,"4591424","2017-04-04 01:58:59","0.05284314","0.56969172","0.03010429","0.00000000","90349563021","sell","exchange"
"BTC_DASH",99465818,"4591423","2017-04-04 01:58:53","0.05284314","14.39616847","0.76073874","0.00000000","90349563021","sell","exchange"
"BTC_DASH",99465739,"4591421","2017-04-04 01:58:46","0.05284314","32.13503064","1.69811592","0.00000000","90349563021","sell","exchange"
"BTC_DASH",99465393,"4591420","2017-04-04 01:58:28","0.05290177","0.00195446","0.00010339","0.00000000","90349429155","sell","exchange"
"BTC_DASH",99465386,"4591419","2017-04-04 01:58:24","0.05290179","0.00417888","0.00022107","0.00000000","90349410174","sell","exchange"
"BTC_DASH",99465109,"4591418","2017-04-04 01:57:53","0.05290197","37.33912671","1.97531336","0.00000000","90349150434","sell","exchange"
"BTC_DASH",99464999,"4591412","2017-04-04 01:57:38","0.05255001","0.22041300","0.01158270","0.00000000","90349047537","buy","exchange"
"BTC_DASH",99464994,"4591410","2017-04-04 01:57:36","0.05254004","50.71241463","2.66443229","0.00000000","90349032552","buy","exchange"
"BTC_DASH",99464980,"4591407","2017-04-04 01:57:32","0.05290207","22.68072380","1.19985723","0.00000000","90349001583","sell","exchange"
"BTC_DASH",99464830,"4591387","2017-04-04 01:57:15","0.05271001","90.49514503","4.76999999","0.00000000","90348885699","buy","exchange"
"BTC_DASH",99464710,"4591379","2017-04-04 01:56:50","0.05266004","1.15840755","0.06100178","0.00000000","90348798786","buy","exchange"
"BTC_DASH",99464572,"4591377","2017-04-04 01:56:32","0.05258004","15.34617937","0.80690272","0.00000000","90348667917","buy","exchange"
"BTC_DASH",99464421,"4591368","2017-04-04 01:56:10","0.05280153","9.87769063","0.52155717","0.00000000","90348528057","sell","exchange"
"BTC_DASH",99463975,"4591358","2017-04-04 01:55:33","0.05242999","2.36359500","0.12392326","0.00000000","90348279306","buy","exchange"
"BTC_DASH",99463898,"4591352","2017-04-04 01:55:23","0.05231001","0.00000917","0.00000047","0.00000000","90348200385","buy","exchange"
"BTC_DASH",99463824,"4591350","2017-04-04 01:55:21","0.05229001","7.41632062","0.38779947","0.00000000","90348181404","buy","exchange"
"BTC_DASH",99463440,"4591343","2017-04-04 01:54:28","0.05217003","0.15871411","0.00828011","0.00000000","90347777808","buy","exchange"
"BTC_DASH",99462345,"4591253","2017-04-04 01:51:48","0.05209998","0.39659455","0.02066256","0.00000000","90346241346","sell","exchange"
"BTC_DASH",99462347,"4591254","2017-04-04 01:51:48","0.05209998","1.07044404","0.05577011","0.00000000","90346241346","sell","exchange"
"BTC_DASH",99462232,"4591241","2017-04-04 01:51:33","0.05207999","1.56045086","0.08126826","0.00000000","90346066521","sell","exchange"
"BTC_DASH",99462203,"4591240","2017-04-04 01:51:29","0.05207999","72.26509630","3.76356549","0.00000000","90346066521","sell","exchange"
"BTC_DASH",99462168,"4591237","2017-04-04 01:51:23","0.05205900","92.15505484","4.79749999","0.00000000","90345989598","sell","exchange"
"BTC_DASH",99461144,"4591215","2017-04-04 01:49:25","0.05183948","19.29026858","0.99999749","0.00000000","90345054534","sell","exchange"
"BTC_DASH",99460812,"4591214","2017-04-04 01:48:37","0.05185999","7.63746000","0.39607859","0.00000000","90344701887","sell","exchange"
"BTC_DASH",99460775,"4591207","2017-04-04 01:48:31","0.05188999","0.26419854","0.01370925","0.00000000","90344645943","sell","exchange"
"BTC_DASH",99460439,"4591200","2017-04-04 01:48:04","0.05181999","0.39659455","0.02055152","0.00000000","90344442147","sell","exchange"
"BTC_DASH",99460417,"4591199","2017-04-04 01:48:00","0.05182999","0.39659455","0.02055549","0.00000000","90344417172","sell","exchange"
"BTC_DASH",99460110,"4591193","2017-04-04 01:47:26","0.05167001","0.01586687","0.00081984","0.00000000","90344180409","buy","exchange"
"BTC_DASH",99460111,"4591194","2017-04-04 01:47:26","0.05167001","2.84838480","0.14717607","0.00000000","90344180409","buy","exchange"
"BTC_DASH",99459813,"4591190","2017-04-04 01:46:57","0.05178996","0.00030892","0.00001599","0.00000000","90343950639","sell","exchange"
"BTC_DASH",99459804,"4591189","2017-04-04 01:46:55","0.05178999","3.20000000","0.16572796","0.00000000","90343940649","sell","exchange"
"BTC_DASH",99459157,"4591179","2017-04-04 01:45:27","0.05151019","0.50811185","0.02617293","0.00000000","90343347243","buy","exchange"
"BTC_DASH",99459133,"4591173","2017-04-04 01:45:23","0.05160005","0.92746990","0.04785749","0.00000000","90343325265","buy","exchange"
"BTC_DASH",99458941,"4591167","2017-04-04 01:44:51","0.05186998","1.53283554","0.07950814","0.00000000","90343096494","sell","exchange"
"BTC_DASH",99456710,"4591118","2017-04-04 01:40:18","0.05150002","0.34357682","0.01769421","0.00000000","90341462130","buy","exchange"
"BTC_DASH",99456639,"4591112","2017-04-04 01:40:09","0.05175993","0.17778058","0.00920191","0.00000000","90341427165","sell","exchange"
"BTC_DASH",99456461,"4591107","2017-04-04 01:39:35","0.05157001","2.80952779","0.14488737","0.00000000","90341192400","buy","exchange"
"BTC_DASH",99456237,"4591102","2017-04-04 01:39:16","0.05156056","0.19540218","0.01007504","0.00000000","90341106486","buy","exchange"
"BTC_DASH",99456232,"4591100","2017-04-04 01:39:15","0.05188816","1.49381544","0.07751133","0.00000000","90341099493","sell","exchange"
"BTC_DASH",99456227,"4591099","2017-04-04 01:39:14","0.05188816","1.49743216","0.07769899","0.00000000","90341099493","sell","exchange"
"BTC_DASH",99455968,"4591091","2017-04-04 01:38:50","0.05159007","1.80027376","0.09287624","0.00000000","90340960632","buy","exchange"
"BTC_DASH",99455922,"4591090","2017-04-04 01:38:44","0.05188875","1.83717033","0.09532847","0.00000000","90340922670","sell","exchange"
"BTC_DASH",99455860,"4591086","2017-04-04 01:38:37","0.05159003","1.47220586","0.07595114","0.00000000","90340863729","buy","exchange"
"BTC_DASH",99455230,"4591084","2017-04-04 01:37:34","0.05192977","0.00059380","0.00003083","0.00000000","90340388205","sell","exchange"
"BTC_DASH",99455019,"4591083","2017-04-04 01:37:20","0.05154866","0.52177992","0.02689705","0.00000000","90340321272","buy","exchange"
"BTC_DASH",99454912,"4591082","2017-04-04 01:37:10","0.05154860","0.23310093","0.01201602","0.00000000","90340263330","buy","exchange"
"BTC_DASH",99454502,"4591076","2017-04-04 01:36:34","0.05158670","0.10133503","0.00522753","0.00000000","90340063530","buy","exchange"
"BTC_DASH",99454373,"4591068","2017-04-04 01:36:12","0.05180001","47.66658138","2.46912939","0.00000000","90339903690","buy","exchange"
"BTC_DASH",99454332,"4591067","2017-04-04 01:36:05","0.05180001","1.76250484","0.09129776","0.00000000","90339903690","buy","exchange"
"BTC_DASH",99454240,"4591065","2017-04-04 01:35:50","0.05160738","12.98320070","0.67002897","0.00000000","90339815778","buy","exchange"
"BTC_DASH",99454138,"4591062","2017-04-04 01:35:40","0.05160732","5.00000000","0.25803660","0.00000000","90339747846","buy","exchange"
"BTC_DASH",99454126,"4591061","2017-04-04 01:35:38","0.05160730","0.00717798","0.00037043","0.00000000","90339736857","buy","exchange"
"BTC_DASH",99453984,"4591060","2017-04-04 01:35:15","0.05196893","0.00000016","0.00000000","0.00000000","90339624969","sell","exchange"
"BTC_DASH",99453968,"4591059","2017-04-04 01:35:13","0.05196893","68.37111963","3.55317393","0.00000000","90339624969","sell","exchange"
"BTC_DASH",99453190,"4591048","2017-04-04 01:33:49","0.05161031","46.73733612","2.41212840","0.00000000","90339253341","buy","exchange"
"BTC_DASH",99453147,"4591047","2017-04-04 01:33:44","0.05161027","0.77160483","0.03982273","0.00000000","90339211383","buy","exchange"
"BTC_DASH",99452995,"4591044","2017-04-04 01:33:32","0.05161009","69.54200000","3.58906887","0.00000000","90339145449","buy","exchange"
"BTC_DASH",99452803,"4591043","2017-04-04 01:33:13","0.05160158","24.87057388","1.28336090","0.00000000","90339039555","buy","exchange"
"BTC_DASH",99450621,"4591005","2017-04-04 01:29:35","0.05188976","0.03343909","0.00173514","0.00000000","90338042553","sell","exchange"
"BTC_DASH",99449500,"4590993","2017-04-04 01:27:34","0.05198875","2.00000000","0.10397750","0.00000000","90337502094","sell","exchange"
"BTC_DASH",99449428,"4590992","2017-04-04 01:27:27","0.05183001","1.85559300","0.09617540","0.00000000","90337471125","buy","exchange"
"BTC_DASH",99449398,"4590991","2017-04-04 01:27:24","0.05182001","15.42013700","0.79907165","0.00000000","90337455141","buy","exchange"
"BTC_DASH",99448989,"4590990","2017-04-04 01:26:49","0.05198900","14.08438586","0.73223313","0.00000000","90337358238","sell","exchange"
"BTC_DASH",99448158,"4590986","2017-04-04 01:26:08","0.05198970","38.33691304","1.99312460","0.00000000","90337102494","sell","exchange"
"BTC_DASH",99446961,"4590968","2017-04-04 01:24:54","0.05159001","4.20833781","0.21710818","0.00000000","90336773823","buy","exchange"
"BTC_DASH",99446264,"4590966","2017-04-04 01:23:52","0.05171999","86.44453231","4.47091034","0.00050000","90336492105","sell","exchange"
"BTC_DASH",99445919,"4590960","2017-04-04 01:23:31","0.05158002","0.12187708","0.00628642","0.00000000","90336375222","buy","exchange"
"BTC_DASH",99445359,"4590954","2017-04-04 01:22:52","0.05158002","0.22307169","0.01150604","0.00000000","90336237360","buy","exchange"
"BTC_DASH",99445351,"4590953","2017-04-04 01:22:51","0.05189987","23.40200400","1.21456096","0.00000000","90336236361","sell","exchange"
"BTC_DASH",99443531,"4590907","2017-04-04 01:20:33","0.05182003","0.21438142","0.01110925","0.00000000","90335503095","buy","exchange"
"BTC_DASH",99443007,"4590889","2017-04-04 01:19:42","0.05181001","6.38517252","0.33081585","0.00000000","90335300298","buy","exchange"
"BTC_DASH",99442240,"4590874","2017-04-04 01:18:28","0.05189999","9.62837366","0.49971249","0.00000000","90334864734","sell","exchange"
"BTC_DASH",99442234,"4590873","2017-04-04 01:18:26","0.05189999","4.30212232","0.22328010","0.00000000","90334864734","sell","exchange"
"BTC_DASH",99440724,"4590832","2017-04-04 01:16:01","0.05177999","0.20000000","0.01035599","0.00000000","90333940659","sell","exchange"
"BTC_DASH",99440638,"4590830","2017-04-04 01:15:55","0.05179999","1.93050193","0.09999998","0.00000000","90333913686","sell","exchange"
"BTC_DASH",99438944,"4590809","2017-04-04 01:12:48","0.05157433","8.85975700","0.45693603","0.00000000","90332764836","buy","exchange"
"BTC_DASH",99438911,"4590808","2017-04-04 01:12:42","0.05157431","10.86349414","0.56027721","0.00000000","90332748852","buy","exchange"
"BTC_DASH",99438845,"4590805","2017-04-04 01:12:31","0.05181999","12.56535346","0.65113649","0.00000000","90332710890","sell","exchange"
"BTC_DASH",99436586,"4590664","2017-04-04 01:08:53","0.05237780","2.22712328","0.11665181","0.00000000","90331064538","buy","exchange"
"BTC_DASH",99436266,"4590655","2017-04-04 01:08:12","0.05237780","0.77041659","0.04035272","0.00000000","90331064538","buy","exchange"
"BTC_DASH",99436198,"4590654","2017-04-04 01:08:04","0.05237780","1.56935949","0.08219959","0.00000000","90331064538","buy","exchange"
"BTC_DASH",99436095,"4590649","2017-04-04 01:07:58","0.05237782","4.47810576","0.23455341","0.00000000","90331011591","buy","exchange"
"BTC_DASH",99436065,"4590648","2017-04-04 01:07:56","0.05237805","0.19700000","0.01031847","0.00000000","90330996606","buy","exchange"
"BTC_DASH",99434738,"4590607","2017-04-04 01:06:01","0.05253007","0.01427754","0.00075000","0.00000000","90330257346","buy","exchange"
"BTC_DASH",99434394,"4590575","2017-04-04 01:05:28","0.05262674","0.22501232","0.01184166","0.00000000","90329936667","sell","exchange"
"BTC_DASH",99434398,"4590576","2017-04-04 01:05:28","0.05262674","0.00960472","0.00050546","0.00000000","90329936667","sell","exchange"
"BTC_DASH",99434377,"4590574","2017-04-04 01:05:26","0.05262674","2.59293445","0.13645768","0.00000000","90329936667","sell","exchange"
"BTC_DASH",99434186,"4590555","2017-04-04 01:05:05","0.05284832","0.28944753","0.01529681","0.00000000","90329731872","buy","exchange"
"BTC_DASH",99434138,"4590538","2017-04-04 01:04:57","0.05302004","1.43969392","0.07633262","0.00000000","90329661942","buy","exchange"
"BTC_DASH",99434082,"4590523","2017-04-04 01:04:50","0.05339031","4.18305498","0.22333460","0.00000000","90329579025","buy","exchange"
"BTC_DASH",99434014,"4590518","2017-04-04 01:04:42","0.05339029","22.13026210","1.18154111","0.00000000","90329548056","buy","exchange"
"BTC_DASH",99433394,"4590483","2017-04-04 01:03:23","0.05334002","37.74835694","2.01349811","0.00000000","90329081523","buy","exchange"
"BTC_DASH",99433076,"4590457","2017-04-04 01:02:41","0.05342001","3.67759767","0.19645730","0.00000000","90328752852","buy","exchange"
"BTC_DASH",99433074,"4590456","2017-04-04 01:02:40","0.05342001","18.80591885","1.00461237","0.00000000","90328752852","buy","exchange"
"BTC_DASH",99433032,"4590455","2017-04-04 01:02:36","0.05357997","0.45900000","0.02459320","0.00000000","90328696908","sell","exchange"
"BTC_DASH",99432964,"4590451","2017-04-04 01:02:29","0.05359999","0.79386183","0.04255098","0.00000000","90328614990","sell","exchange"
"BTC_DASH",99432961,"4590449","2017-04-04 01:02:28","0.05341005","0.22081200","0.01179357","0.00000000","90328599006","buy","exchange"
"BTC_DASH",99432906,"4590447","2017-04-04 01:02:22","0.05345001","3.67759767","0.19656763","0.00000000","90328561044","buy","exchange"
"BTC_DASH",99432907,"4590448","2017-04-04 01:02:22","0.05345001","7.61875300","0.40722242","0.00000000","90328561044","buy","exchange"
"BTC_DASH",99432889,"4590442","2017-04-04 01:02:20","0.05341005","91.46218735","4.88499999","0.00000000","90328552053","buy","exchange"
"BTC_DASH",99432875,"4590436","2017-04-04 01:02:18","0.05362999","1.36196049","0.07304192","0.00000000","90328534071","sell","exchange"
"BTC_DASH",99432862,"4590433","2017-04-04 01:02:16","0.05342001","0.52757731","0.02818318","0.00000000","90328508097","buy","exchange"
"BTC_DASH",99432856,"4590432","2017-04-04 01:02:15","0.05342001","0.12219803","0.00652781","0.00000000","90328508097","buy","exchange"
"BTC_DASH",99432807,"4590430","2017-04-04 01:02:09","0.05341003","1.04044913","0.05557041","0.00000000","90328471134","buy","exchange"
"BTC_DASH",99432601,"4590409","2017-04-04 01:01:43","0.05333001","0.19321999","0.01030442","0.00000000","90328249356","buy","exchange"
"BTC_DASH",99432584,"4590408","2017-04-04 01:01:41","0.05333001","0.18753296","0.01000113","0.00000000","90328249356","buy","exchange"
"BTC_DASH",99432527,"4590406","2017-04-04 01:01:37","0.05323499","0.01209867","0.00064407","0.00000000","90328207398","buy","exchange"
"BTC_DASH",99432472,"4590403","2017-04-04 01:01:34","0.05366417","0.94246125","0.05057640","0.00000000","90328163442","sell","exchange"
"BTC_DASH",99432456,"4590399","2017-04-04 01:01:31","0.05302009","0.03372149","0.00178791","0.00000000","90328141464","buy","exchange"
"BTC_DASH",99432426,"4590374","2017-04-04 01:01:31","0.05358320","35.88367413","1.92276208","0.00000000","90328135470","sell","exchange"
"BTC_DASH",99432320,"4590350","2017-04-04 01:01:18","0.05302002","0.00299400","0.00015874","0.00000000","90328017588","buy","exchange"
"BTC_DASH",99432307,"4590349","2017-04-04 01:01:16","0.05302002","1.17267797","0.06217540","0.00000000","90327995610","buy","exchange"
"BTC_DASH",99432273,"4590347","2017-04-04 01:01:11","0.05300002","0.18867917","0.00999999","0.00000000","90327949656","buy","exchange"
"BTC_DASH",99432266,"4590346","2017-04-04 01:01:09","0.05300001","0.19324881","0.01024218","0.00000000","90327933672","buy","exchange"
"BTC_DASH",99432238,"4590336","2017-04-04 01:01:07","0.05296027","45.06997583","2.38691808","0.00000000","90327884721","sell","exchange"
"BTC_DASH",99432213,"4590334","2017-04-04 01:01:06","0.05296027","43.79800049","2.31955393","0.00000000","90327884721","sell","exchange"
"BTC_DASH",99432214,"4590335","2017-04-04 01:01:06","0.05296027","2.71010664","0.14352797","0.00000000","90327884721","sell","exchange"
"BTC_DASH",99432110,"4590329","2017-04-04 01:00:57","0.05256001","0.01426940","0.00074999","0.00000000","90327784821","buy","exchange"
